app_name,category,category_new,active_month,city_tier,income,gender,province,age,ppl_cnt
4399游戏盒,游戏,游戏助手,2025-07,三线城市,1到1.5万,男,河南省,30-34岁,187978
4399游戏盒,游戏,游戏助手,2025-07,三线城市,20K+,女,河南省,25-29岁,32663
4399游戏盒,游戏,游戏助手,2025-07,三线城市,20K+,男,山东省,25-29岁,26052
4399游戏盒,游戏,游戏助手,2025-07,三线城市,20K+,男,河南省,20-24岁,26052
4399游戏盒,游戏,游戏助手,2025-07,三线城市,20K+,男,湖北省,30-34岁,42593
4399游戏盒,游戏,游戏助手,2025-07,三线城市,3000元以下,女,四川省,小于20岁,82860
4399游戏盒,游戏,游戏助手,2025-07,三线城市,3000元以下,女,江西省,45-49岁,73542
4399游戏盒,游戏,游戏助手,2025-07,三线城市,3000元以下,女,江西省,小于20岁,165721
4399游戏盒,游戏,游戏助手,2025-07,三线城市,3000元以下,女,湖北省,25-29岁,40195
4399游戏盒,游戏,游戏助手,2025-07,三线城市,3000元以下,男,广东省,20-24岁,46850
4399游戏盒,游戏,游戏助手,2025-07,三线城市,3000元以下,男,广东省,小于20岁,76231
4399游戏盒,游戏,游戏助手,2025-07,三线城市,3000元以下,男,河北省,40-44岁,195575
4399游戏盒,游戏,游戏助手,2025-07,三线城市,3000元以下,男,辽宁省,40-44岁,97787
4399游戏盒,游戏,游戏助手,2025-07,三线城市,3000到5000,女,河南省,30-34岁,31977
4399游戏盒,游戏,游戏助手,2025-07,三线城市,3000到5000,女,河南省,35-39岁,31977
4399游戏盒,游戏,游戏助手,2025-07,三线城市,3000到5000,女,河南省,小于20岁,71137
4399游戏盒,游戏,游戏助手,2025-07,三线城市,3000到5000,男,山东省,25-29岁,25201
4399游戏盒,游戏,游戏助手,2025-07,三线城市,3000到5000,男,山东省,45-49岁,52513
4399游戏盒,游戏,游戏助手,2025-07,三线城市,3000到5000,男,广东省,25-29岁,25201
4399游戏盒,游戏,游戏助手,2025-07,三线城市,3000到5000,男,湖北省,45-49岁,52513
4399游戏盒,游戏,游戏助手,2025-07,三线城市,3000到5000,男,福建省,50-54岁,53566
4399游戏盒,游戏,游戏助手,2025-07,三线城市,5000到7500,女,河北省,30-34岁,121056
4399游戏盒,游戏,游戏助手,2025-07,三线城市,5000到7500,男,广西壮族自治区,20-24岁,59090
4399游戏盒,游戏,游戏助手,2025-07,三线城市,5000到7500,男,广西壮族自治区,30-34岁,54779
4399游戏盒,游戏,游戏助手,2025-07,三线城市,5000到7500,男,江苏省,35-39岁,54779
4399游戏盒,游戏,游戏助手,2025-07,三线城市,5000到7500,男,河北省,55-59岁,129279
4399游戏盒,游戏,游戏助手,2025-07,三线城市,7500到10000,女,四川省,55-59岁,158558
4399游戏盒,游戏,游戏助手,2025-07,三线城市,7500到10000,女,山东省,40-44岁,141954
4399游戏盒,游戏,游戏助手,2025-07,三线城市,7500到10000,女,贵州省,35-39岁,79371
4399游戏盒,游戏,游戏助手,2025-07,三线城市,7500到10000,男,安徽省,20-24岁,69688
4399游戏盒,游戏,游戏助手,2025-07,三线城市,7500到10000,男,安徽省,25-29岁,69688
4399游戏盒,游戏,游戏助手,2025-07,三线城市,7500到10000,男,广东省,20-24岁,90964
4399游戏盒,游戏,游戏助手,2025-07,三线城市,7500到10000,男,江苏省,30-34岁,63584
4399游戏盒,游戏,游戏助手,2025-07,三线城市,7500到10000,男,河北省,50-54岁,203368
4399游戏盒,游戏,游戏助手,2025-07,二线城市,1.5到2万,男,河北省,20-24岁,90964
4399游戏盒,游戏,游戏助手,2025-07,二线城市,1.5到2万,男,福建省,小于20岁,142546
4399游戏盒,游戏,游戏助手,2025-07,二线城市,1.5到2万,男,贵州省,30-34岁,110881
4399游戏盒,游戏,游戏助手,2025-07,二线城市,1.5到2万,男,黑龙江省,50-54岁,90964
4399游戏盒,游戏,游戏助手,2025-07,二线城市,1到1.5万,男,广东省,20-24岁,153816
4399游戏盒,游戏,游戏助手,2025-07,二线城市,1到1.5万,男,广西壮族自治区,30-34岁,187978
4399游戏盒,游戏,游戏助手,2025-07,二线城市,1到1.5万,男,江苏省,20-24岁,153816
4399游戏盒,游戏,游戏助手,2025-07,二线城市,1到1.5万,男,河北省,35-39岁,187978
4399游戏盒,游戏,游戏助手,2025-07,二线城市,1到1.5万,男,福建省,35-39岁,187978
4399游戏盒,游戏,游戏助手,2025-07,二线城市,20K+,女,江苏省,35-39岁,40714
4399游戏盒,游戏,游戏助手,2025-07,二线城市,3000元以下,男,云南省,20-24岁,46850
4399游戏盒,游戏,游戏助手,2025-07,二线城市,3000元以下,男,山东省,20-24岁,93701
4399游戏盒,游戏,游戏助手,2025-07,二线城市,3000元以下,男,广东省,小于20岁,152463
4399游戏盒,游戏,游戏助手,2025-07,二线城市,3000元以下,男,江苏省,小于20岁,76231
4399游戏盒,游戏,游戏助手,2025-07,二线城市,3000元以下,男,浙江省,20-24岁,46850
4399游戏盒,游戏,游戏助手,2025-07,二线城市,3000元以下,男,福建省,20-24岁,46850
4399游戏盒,游戏,游戏助手,2025-07,二线城市,3000元以下,男,福建省,40-44岁,97787
4399游戏盒,游戏,游戏助手,2025-07,二线城市,3000元以下,男,福建省,小于20岁,76231
4399游戏盒,游戏,游戏助手,2025-07,二线城市,3000到5000,男,广东省,20-24岁,25201
4399游戏盒,游戏,游戏助手,2025-07,二线城市,3000到5000,男,广东省,25-29岁,25201
4399游戏盒,游戏,游戏助手,2025-07,二线城市,3000到5000,男,广东省,小于20岁,32832
4399游戏盒,游戏,游戏助手,2025-07,二线城市,3000到5000,男,江苏省,25-29岁,25201
4399游戏盒,游戏,游戏助手,2025-07,二线城市,3000到5000,男,江西省,小于20岁,32832
4399游戏盒,游戏,游戏助手,2025-07,二线城市,3000到5000,男,河北省,20-24岁,25201
4399游戏盒,游戏,游戏助手,2025-07,二线城市,3000到5000,男,福建省,20-24岁,25201
4399游戏盒,游戏,游戏助手,2025-07,二线城市,3000到5000,男,福建省,小于20岁,32832
4399游戏盒,游戏,游戏助手,2025-07,二线城市,3000到5000,男,贵州省,30-34岁,30821
4399游戏盒,游戏,游戏助手,2025-07,二线城市,3000到5000,男,黑龙江省,30-34岁,30821
4399游戏盒,游戏,游戏助手,2025-07,二线城市,3000到5000,男,黑龙江省,35-39岁,30821
4399游戏盒,游戏,游戏助手,2025-07,二线城市,5000到7500,女,山东省,20-24岁,65422
4399游戏盒,游戏,游戏助手,2025-07,二线城市,5000到7500,女,广东省,50-54岁,117346
4399游戏盒,游戏,游戏助手,2025-07,二线城市,5000到7500,女,河北省,20-24岁,65422
4399游戏盒,游戏,游戏助手,2025-07,二线城市,5000到7500,男,吉林省,30-34岁,54779
4399游戏盒,游戏,游戏助手,2025-07,二线城市,5000到7500,男,山东省,60-64岁,83874
4399游戏盒,游戏,游戏助手,2025-07,二线城市,5000到7500,男,江苏省,25-29岁,59090
4399游戏盒,游戏,游戏助手,2025-07,二线城市,5000到7500,男,江苏省,小于20岁,70618
4399游戏盒,游戏,游戏助手,2025-07,二线城市,5000到7500,男,福建省,25-29岁,59090
4399游戏盒,游戏,游戏助手,2025-07,二线城市,7500到10000,男,江苏省,30-34岁,63584
4399游戏盒,游戏,游戏助手,2025-07,二线城市,7500到10000,男,江西省,20-24岁,69688
4399游戏盒,游戏,游戏助手,2025-07,二线城市,7500到10000,男,浙江省,25-29岁,69688
4399游戏盒,游戏,游戏助手,2025-07,二线城市,7500到10000,男,福建省,25-29岁,69688
4399游戏盒,游戏,游戏助手,2025-07,五线城市,1.5到2万,男,四川省,35-39岁,110881
4399游戏盒,游戏,游戏助手,2025-07,五线城市,1.5到2万,男,广西壮族自治区,20-24岁,130721
4399游戏盒,游戏,游戏助手,2025-07,五线城市,1到1.5万,女,黑龙江省,25-29岁,205089
4399游戏盒,游戏,游戏助手,2025-07,五线城市,1到1.5万,男,广西壮族自治区,25-29岁,153816
4399游戏盒,游戏,游戏助手,2025-07,五线城市,3000元以下,女,云南省,25-29岁,40195
4399游戏盒,游戏,游戏助手,2025-07,五线城市,3000元以下,女,广西壮族自治区,30-34岁,26888
4399游戏盒,游戏,游戏助手,2025-07,五线城市,3000元以下,女,新疆维吾尔自治区,30-34岁,26888
4399游戏盒,游戏,游戏助手,2025-07,五线城市,3000元以下,男,广西壮族自治区,25-29岁,46850
4399游戏盒,游戏,游戏助手,2025-07,五线城市,3000元以下,男,甘肃省,20-24岁,46850
4399游戏盒,游戏,游戏助手,2025-07,五线城市,3000元以下,男,辽宁省,45-49岁,97787
4399游戏盒,游戏,游戏助手,2025-07,五线城市,3000到5000,男,辽宁省,35-39岁,30821
4399游戏盒,游戏,游戏助手,2025-07,五线城市,5000到7500,女,四川省,20-24岁,65422
4399游戏盒,游戏,游戏助手,2025-07,五线城市,5000到7500,女,山西省,30-34岁,60528
4399游戏盒,游戏,游戏助手,2025-07,五线城市,5000到7500,女,广西壮族自治区,45-49岁,94497
4399游戏盒,游戏,游戏助手,2025-07,五线城市,5000到7500,女,江西省,50-54岁,117346
4399游戏盒,游戏,游戏助手,2025-07,五线城市,5000到7500,女,江西省,60-64岁,125812
4399游戏盒,游戏,游戏助手,2025-07,五线城市,5000到7500,女,江西省,小于20岁,120051
4399游戏盒,游戏,游戏助手,2025-07,五线城市,5000到7500,女,河南省,40-44岁,94497
4399游戏盒,游戏,游戏助手,2025-07,五线城市,5000到7500,女,黑龙江省,45-49岁,94497
4399游戏盒,游戏,游戏助手,2025-07,五线城市,5000到7500,男,内蒙古自治区,25-29岁,59090
4399游戏盒,游戏,游戏助手,2025-07,五线城市,5000到7500,男,四川省,40-44岁,76728
4399游戏盒,游戏,游戏助手,2025-07,五线城市,5000到7500,男,河南省,35-39岁,54779
4399游戏盒,游戏,游戏助手,2025-07,五线城市,7500到10000,女,吉林省,20-24岁,76221
4399游戏盒,游戏,游戏助手,2025-07,五线城市,7500到10000,女,江西省,小于20岁,183362
4399游戏盒,游戏,游戏助手,2025-07,五线城市,7500到10000,男,四川省,35-39岁,63584
4399游戏盒,游戏,游戏助手,2025-07,五线城市,7500到10000,男,山西省,35-39岁,63584
4399游戏盒,游戏,游戏助手,2025-07,五线城市,7500到10000,男,辽宁省,20-24岁,69688
4399游戏盒,游戏,游戏助手,2025-07,五线城市,7500到10000,男,辽宁省,45-49岁,127012
4399游戏盒,游戏,游戏助手,2025-07,五线城市,7500到10000,男,青海省,小于20岁,90964
4399游戏盒,游戏,游戏助手,2025-07,四线城市,1.5到2万,女,浙江省,30-34岁,90964
4399游戏盒,游戏,游戏助手,2025-07,四线城市,1.5到2万,男,江西省,20-24岁,130721
4399游戏盒,游戏,游戏助手,2025-07,四线城市,1.5到2万,男,陕西省,35-39岁,110881
4399游戏盒,游戏,游戏助手,2025-07,四线城市,1到1.5万,女,浙江省,50-54岁,270891
4399游戏盒,游戏,游戏助手,2025-07,四线城市,1到1.5万,男,云南省,40-44岁,238629
4399游戏盒,游戏,游戏助手,2025-07,四线城市,1到1.5万,男,四川省,45-49岁,238629
4399游戏盒,游戏,游戏助手,2025-07,四线城市,1到1.5万,男,山东省,35-39岁,187978
4399游戏盒,游戏,游戏助手,2025-07,四线城市,1到1.5万,男,山西省,55-59岁,90964
4399游戏盒,游戏,游戏助手,2025-07,四线城市,20K+,女,四川省,35-39岁,40714
4399游戏盒,游戏,游戏助手,2025-07,四线城市,3000元以下,女,湖南省,20-24岁,40195
4399游戏盒,游戏,游戏助手,2025-07,四线城市,3000元以下,男,四川省,40-44岁,97787
4399游戏盒,游戏,游戏助手,2025-07,四线城市,3000元以下,男,四川省,50-54岁,106449
4399游戏盒,游戏,游戏助手,2025-07,四线城市,3000到5000,女,山东省,45-49岁,40976
4399游戏盒,游戏,游戏助手,2025-07,四线城市,3000到5000,女,辽宁省,30-34岁,31977
4399游戏盒,游戏,游戏助手,2025-07,四线城市,3000到5000,女,辽宁省,45-49岁,40976
4399游戏盒,游戏,游戏助手,2025-07,四线城市,3000到5000,女,黑龙江省,20-24岁,29879
4399游戏盒,游戏,游戏助手,2025-07,四线城市,3000到5000,男,四川省,25-29岁,25201
4399游戏盒,游戏,游戏助手,2025-07,四线城市,3000到5000,男,广东省,20-24岁,25201
4399游戏盒,游戏,游戏助手,2025-07,四线城市,3000到5000,男,广西壮族自治区,25-29岁,25201
4399游戏盒,游戏,游戏助手,2025-07,四线城市,3000到5000,男,广西壮族自治区,小于20岁,32832
4399游戏盒,游戏,游戏助手,2025-07,四线城市,3000到5000,男,河北省,40-44岁,52513
4399游戏盒,游戏,游戏助手,2025-07,四线城市,3000到5000,男,浙江省,20-24岁,25201
4399游戏盒,游戏,游戏助手,2025-07,四线城市,3000到5000,男,福建省,50-54岁,53566
4399游戏盒,游戏,游戏助手,2025-07,四线城市,3000到5000,男,陕西省,35-39岁,30821
4399游戏盒,游戏,游戏助手,2025-07,四线城市,5000到7500,女,山东省,20-24岁,65422
4399游戏盒,游戏,游戏助手,2025-07,四线城市,5000到7500,女,湖南省,35-39岁,60528
4399游戏盒,游戏,游戏助手,2025-07,四线城市,5000到7500,男,湖北省,小于20岁,70618
4399游戏盒,游戏,游戏助手,2025-07,四线城市,7500到10000,女,内蒙古自治区,35-39岁,79371
4399游戏盒,游戏,游戏助手,2025-07,四线城市,7500到10000,女,内蒙古自治区,40-44岁,141954
4399游戏盒,游戏,游戏助手,2025-07,四线城市,7500到10000,女,河南省,40-44岁,141954
4399游戏盒,游戏,游戏助手,2025-07,四线城市,7500到10000,女,湖南省,25-29岁,76221
4399游戏盒,游戏,游戏助手,2025-07,四线城市,7500到10000,男,贵州省,35-39岁,63584
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,1.5到2万,女,广东省,40-44岁,290787
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,1.5到2万,男,江苏省,30-34岁,110881
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,1.5到2万,男,江苏省,40-44岁,223682
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,1.5到2万,男,重庆市,20-24岁,261443
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,1.5到2万,男,重庆市,35-39岁,110881
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,1到1.5万,女,江苏省,25-29岁,205089
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,1到1.5万,男,天津市,20-24岁,153816
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,1到1.5万,男,湖北省,20-24岁,153816
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,1到1.5万,男,湖南省,35-39岁,187978
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,20K+,女,江苏省,20-24岁,32663
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,20K+,女,浙江省,45-49岁,47642
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,20K+,男,江苏省,25-29岁,90964
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,20K+,男,重庆市,30-34岁,42593
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,3000元以下,女,重庆市,50-54岁,56593
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,3000元以下,女,重庆市,60-64岁,54195
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,3000元以下,女,陕西省,30-34岁,26888
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,3000到5000,女,山东省,40-44岁,40976
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,3000到5000,女,重庆市,45-49岁,40976
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,3000到5000,男,四川省,20-24岁,25201
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,3000到5000,男,四川省,35-39岁,30821
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,3000到5000,男,天津市,40-44岁,52513
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,3000到5000,男,山东省,40-44岁,52513
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,3000到5000,男,广东省,20-24岁,25201
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,3000到5000,男,湖北省,20-24岁,25201
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,3000到5000,男,辽宁省,20-24岁,25201
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,3000到5000,男,重庆市,20-24岁,25201
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,3000到5000,男,重庆市,小于20岁,32832
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,5000到7500,男,山东省,35-39岁,109559
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,5000到7500,男,广东省,35-39岁,54779
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,5000到7500,男,陕西省,30-34岁,54779
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,7500到10000,女,四川省,25-29岁,76221
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,7500到10000,男,安徽省,20-24岁,69688
4399游戏盒,游戏,游戏助手,2025-07,新一线城市,7500到10000,男,江苏省,小于20岁,69688
